datetime,pm25,pm10,o3,no2,so2,co,eu_aqi,aqi,city
2024-11-30 19:00:00,91.0,92.2,46.0,89.6,56.9,2418.0,93.086685,155.71492,Hà Nội
2024-11-30 20:00:00,96.9,98.5,47.0,79.9,51.7,2054.0,93.21667,155.80045,Hà Nội
2024-11-30 21:00:00,79.6,82.4,48.0,66.2,44.4,1274.0,93.33334,155.8772,Hà Nội
2024-11-30 22:00:00,57.6,60.8,48.0,54.7,38.0,689.0,92.80334,155.5285,Hà Nội
2024-11-30 23:00:00,48.1,50.9,48.0,47.3,33.5,561.0,91.37666,154.58992,Hà Nội
2024-12-01 00:00:00,45.3,48.4,46.0,41.9,29.9,627.0,89.52,153.36842,Hà Nội
2024-12-01 01:00:00,48.4,52.0,44.0,38.7,27.5,706.0,87.71667,152.18202,Hà Nội
2024-12-01 02:00:00,54.4,58.6,39.0,38.2,26.6,713.0,86.19333,151.17982,Hà Nội
2024-12-01 03:00:00,60.5,65.2,34.0,39.8,27.0,733.0,85.020004,150.4079,Hà Nội
2024-12-01 04:00:00,65.7,70.3,29.0,41.4,27.9,846.0,84.19666,149.3646,Hà Nội
2024-12-01 05:00:00,67.1,71.9,23.0,43.1,29.3,1180.0,83.7,147.81252,Hà Nội
2024-12-01 06:00:00,69.2,74.3,18.0,44.7,31.3,1606.0,83.39,146.84375,Hà Nội
2024-12-01 07:00:00,81.5,86.8,19.0,51.5,36.1,1817.0,83.119995,145.99998,Hà Nội
2024-12-01 08:00:00,68.0,72.2,45.0,45.2,36.6,1622.0,82.73999,144.81247,Hà Nội
2024-12-01 09:00:00,48.4,50.9,81.0,36.4,37.1,1213.0,82.41333,143.79166,Hà Nội
2024-12-01 10:00:00,33.3,34.5,111.0,28.4,36.3,857.0,82.31999,143.5,Hà Nội
2024-12-01 11:00:00,23.6,24.4,130.0,22.0,33.1,642.0,82.25,143.28125,Hà Nội
2024-12-01 12:00:00,22.8,23.6,144.0,16.4,28.6,480.0,82.19,143.09375,Hà Nội
2024-12-01 13:00:00,23.4,24.1,153.0,12.8,25.3,376.0,82.22334,143.19794,Hà Nội
2024-12-01 14:00:00,24.0,24.6,159.0,10.3,23.7,348.0,82.27667,143.3646,Hà Nội
2024-12-01 15:00:00,24.7,25.4,161.0,9.8,23.3,379.0,82.340004,143.5625,Hà Nội
2024-12-01 16:00:00,25.8,26.5,152.0,15.0,24.8,417.0,82.41001,143.78127,Hà Nội
2024-12-01 17:00:00,44.4,45.1,125.0,32.2,30.4,450.0,82.48668,144.02086,Hà Nội
2024-12-01 18:00:00,66.1,66.8,87.0,55.1,37.9,492.0,82.520004,144.12502,Hà Nội
2024-12-01 19:00:00,54.7,55.2,70.0,50.5,32.7,530.0,82.32667,143.52084,Hà Nội
2024-12-01 20:00:00,44.5,44.9,68.0,44.7,30.1,564.0,81.11667,139.73958,Hà Nội
2024-12-01 21:00:00,36.3,36.8,65.0,36.8,26.6,596.0,79.369995,134.28123,Hà Nội
2024-12-01 22:00:00,32.9,33.4,61.0,31.1,23.8,618.0,77.92667,129.77084,Hà Nội
2024-12-01 23:00:00,33.4,34.0,56.0,30.1,22.8,625.0,77.10333,127.19791,Hà Nội
2024-12-02 00:00:00,36.4,37.0,51.0,31.4,22.5,622.0,76.61333,125.666664,Hà Nội
2024-12-02 01:00:00,39.8,40.4,47.0,32.0,22.0,626.0,76.316666,124.73958,Hà Nội
2024-12-02 02:00:00,39.8,40.6,45.0,30.2,20.3,616.0,76.03001,123.843765,Hà Nội
2024-12-02 03:00:00,38.3,39.3,44.0,27.8,18.4,613.0,75.543335,122.32293,Hà Nội
2024-12-02 04:00:00,36.7,37.8,42.0,27.2,18.0,690.0,74.80333,120.01042,Hà Nội
2024-12-02 05:00:00,36.6,37.7,35.0,31.0,20.5,939.0,73.83666,116.989586,Hà Nội
2024-12-02 06:00:00,39.2,40.9,27.0,36.7,24.5,1268.0,72.81999,113.81249,Hà Nội
2024-12-02 07:00:00,51.0,54.0,27.0,41.4,28.7,1481.0,71.82,110.68751,Hà Nội
2024-12-02 08:00:00,44.7,47.1,40.0,38.4,29.2,1479.0,70.80334,107.51042,Hà Nội
2024-12-02 09:00:00,37.4,39.3,58.0,34.1,29.6,1361.0,70.026665,105.083336,Hà Nội
2024-12-02 10:00:00,35.0,36.3,74.0,29.9,28.8,1220.0,69.66,103.93751,Hà Nội
2024-12-02 11:00:00,31.5,32.9,86.0,25.7,25.3,1073.0,69.71666,104.11458,Hà Nội
2024-12-02 12:00:00,28.8,30.2,97.0,21.6,20.6,903.0,69.98,104.93751,Hà Nội
2024-12-02 13:00:00,25.2,26.6,104.0,18.9,17.0,755.0,70.18,105.56251,Hà Nội
2024-12-02 14:00:00,26.4,27.8,108.0,16.6,14.6,630.0,70.240005,105.75,Hà Nội
2024-12-02 15:00:00,27.9,29.2,109.0,15.7,13.5,526.0,70.32,106.00001,Hà Nội
2024-12-02 16:00:00,30.5,31.8,101.0,20.8,16.0,485.0,70.42667,106.33333,Hà Nội
2024-12-02 17:00:00,42.1,43.3,78.0,38.0,25.8,562.0,70.583336,106.82292,Hà Nội
2024-12-02 18:00:00,63.1,64.3,47.0,61.2,39.2,702.0,70.50667,106.583336,Hà Nội
2024-12-02 19:00:00,53.4,54.0,40.0,58.6,34.6,781.0,70.40666,106.270836,Hà Nội
2024-12-02 20:00:00,49.0,49.5,42.0,54.2,34.2,732.0,70.363335,106.13543,Hà Nội
2024-12-02 21:00:00,44.2,44.8,45.0,48.1,33.4,622.0,70.513336,106.60417,Hà Nội
2024-12-02 22:00:00,41.1,41.7,46.0,43.1,32.2,525.0,70.776665,107.42709,Hà Nội
2024-12-02 23:00:00,39.6,40.3,44.0,40.6,30.2,466.0,71.05,108.28126,Hà Nội
2024-12-03 00:00:00,39.5,40.3,40.0,39.3,27.6,421.0,71.25667,108.927086,Hà Nội
2024-12-03 01:00:00,41.2,42.3,37.0,37.6,25.1,394.0,71.36,109.25,Hà Nội
2024-12-03 02:00:00,39.7,40.9,37.0,34.4,22.6,371.0,71.40666,109.39583,Hà Nội
2024-12-03 03:00:00,36.8,38.2,38.0,30.9,20.1,367.0,71.403336,109.38542,Hà Nội
2024-12-03 04:00:00,35.4,36.9,38.0,28.9,18.8,426.0,71.35333,109.22916,Hà Nội
2024-12-03 05:00:00,34.0,35.6,35.0,30.2,19.6,627.0,71.31,109.09375,Hà Nội
2024-12-03 06:00:00,34.0,35.7,32.0,33.1,21.5,892.0,71.223335,108.82292,Hà Nội
2024-12-03 07:00:00,39.9,42.8,31.0,37.5,24.6,1029.0,71.05,108.28126,Hà Nội
2024-12-03 08:00:00,37.8,40.9,42.0,33.7,23.3,913.0,70.68,107.12501,Hà Nội
2024-12-03 09:00:00,34.5,38.0,57.0,28.2,21.4,668.0,70.45,106.40625,Hà Nội
2024-12-03 10:00:00,25.8,28.5,72.0,23.0,19.2,477.0,70.35333,106.10417,Hà Nội
2024-12-03 11:00:00,22.5,24.4,85.0,18.2,16.6,413.0,70.04668,105.14585,Hà Nội
2024-12-03 12:00:00,22.4,24.1,96.0,13.7,13.7,403.0,69.746666,104.208336,Hà Nội
2024-12-03 13:00:00,19.5,20.8,104.0,10.9,11.7,402.0,69.53333,103.54167,Hà Nội
2024-12-03 14:00:00,19.4,20.5,107.0,10.4,10.9,393.0,69.34333,102.94793,Hà Nội
2024-12-03 15:00:00,19.7,20.7,106.0,11.7,11.1,395.0,69.11,102.21876,Hà Nội
2024-12-03 16:00:00,19.2,20.1,101.0,14.7,12.2,417.0,68.83668,101.3646,Hà Nội
2024-12-03 17:00:00,21.5,22.4,88.0,20.7,14.9,481.0,68.46,100.187515,Hà Nội
2024-12-03 18:00:00,25.8,26.7,71.0,28.4,18.5,566.0,67.77334,98.33334,Hà Nội
2024-12-03 19:00:00,22.9,24.0,58.0,29.2,19.5,618.0,66.53001,95.0266,Hà Nội
2024-12-03 20:00:00,23.5,24.6,54.0,30.5,20.8,608.0,65.513336,92.32269,Hà Nội
2024-12-03 21:00:00,25.7,27.4,49.0,32.3,22.6,565.0,64.66333,90.06206,Hà Nội
2024-12-03 22:00:00,28.5,30.5,44.0,33.9,23.8,526.0,64.04667,88.42199,Hà Nội
2024-12-03 23:00:00,31.2,33.5,39.0,35.2,24.0,505.0,63.626667,87.30497,Hà Nội
2024-12-04 00:00:00,33.2,35.7,35.0,36.2,23.5,488.0,63.34667,86.56029,Hà Nội
2024-12-04 01:00:00,36.0,38.9,31.0,36.7,22.8,471.0,63.13667,86.00178,Hà Nội
2024-12-04 02:00:00,38.1,41.2,28.0,36.1,21.4,431.0,62.963333,85.54077,Hà Nội
2024-12-04 03:00:00,38.8,42.0,25.0,35.1,19.7,391.0,62.91,85.39893,Hà Nội
2024-12-04 04:00:00,39.2,42.3,22.0,34.6,19.2,412.0,62.976665,85.57623,Hà Nội
2024-12-04 05:00:00,40.7,43.7,18.0,35.9,21.2,572.0,63.103333,85.913124,Hà Nội
2024-12-04 06:00:00,43.7,46.4,15.0,37.9,24.5,794.0,63.326664,86.507095,Hà Nội
2024-12-04 07:00:00,53.8,55.1,16.0,36.7,25.4,908.0,63.649998,87.36702,Hà Nội
2024-12-04 08:00:00,43.3,45.1,32.0,32.8,24.4,807.0,64.113335,88.5993,Hà Nội
2024-12-04 09:00:00,31.4,33.8,55.0,27.2,23.0,598.0,64.29666,89.086876,Hà Nội
2024-12-04 10:00:00,25.8,27.8,76.0,21.8,21.1,430.0,64.19334,88.812065,Hà Nội
2024-12-04 11:00:00,23.1,24.3,95.0,16.4,18.1,359.0,64.19334,88.81205,Hà Nội
2024-12-04 12:00:00,22.9,24.0,113.0,11.1,14.6,329.0,64.21333,88.86524,Hà Nội
2024-12-04 13:00:00,22.7,23.7,125.0,7.9,12.4,318.0,64.229996,88.90958,Hà Nội
2024-12-04 14:00:00,23.1,24.1,129.0,7.7,12.0,320.0,64.33667,89.19327,Hà Nội
2024-12-04 15:00:00,24.3,25.3,127.0,9.6,12.9,340.0,64.46,89.521286,Hà Nội
2024-12-04 16:00:00,26.7,27.5,121.0,13.2,15.1,375.0,64.613335,89.92908,Hà Nội
2024-12-04 17:00:00,31.4,32.1,108.0,19.8,19.4,435.0,64.863335,90.59398,Hà Nội
2024-12-04 18:00:00,36.8,37.4,90.0,28.1,25.0,509.0,65.19334,91.471634,Hà Nội
2024-12-04 19:00:00,39.9,40.4,66.0,37.5,29.5,561.0,65.56,92.44681,Hà Nội
2024-12-04 20:00:00,42.5,43.0,62.0,37.7,31.5,570.0,66.12666,93.953896,Hà Nội
2024-12-04 21:00:00,44.9,45.4,56.0,38.0,34.2,557.0,66.76,95.6383,Hà Nội
2024-12-04 22:00:00,47.7,48.3,51.0,38.2,36.1,551.0,67.4,97.34043,Hà Nội
2024-12-04 23:00:00,51.2,51.8,48.0,38.0,36.1,561.0,68.04,99.04255,Hà Nội
2024-12-05 00:00:00,55.3,55.8,46.0,37.7,35.3,577.0,68.70667,100.958336,Hà Nội
2024-12-05 01:00:00,61.0,61.5,43.0,38.2,35.2,602.0,69.44334,103.26042,Hà Nội
2024-12-05 02:00:00,67.1,67.8,40.0,39.9,36.6,615.0,70.27667,105.86459,Hà Nội
2024-12-05 03:00:00,73.8,74.3,36.0,42.4,38.7,636.0,71.24333,108.88542,Hà Nội
2024-12-05 04:00:00,81.7,82.4,32.0,44.7,41.3,727.0,72.41,112.53126,Hà Nội
2024-12-05 05:00:00,90.8,91.3,26.0,47.7,45.0,998.0,73.82667,116.95833,Hà Nội
2024-12-05 06:00:00,103.4,103.8,19.0,50.5,49.2,1338.0,75.496666,122.177086,Hà Nội
2024-12-05 07:00:00,96.6,97.3,33.0,46.5,49.8,1482.0,77.486664,128.39583,Hà Nội
2024-12-05 08:00:00,97.8,98.3,50.0,40.6,47.1,1241.0,78.91333,132.85416,Hà Nội
2024-12-05 09:00:00,75.2,75.9,74.0,32.2,43.2,802.0,80.729996,138.53125,Hà Nội
2024-12-05 10:00:00,55.3,56.2,95.0,24.7,38.1,463.0,82.19,143.09375,Hà Nội
2024-12-05 11:00:00,41.9,42.8,112.0,18.6,30.9,350.0,83.17333,146.16669,Hà Nội
2024-12-05 12:00:00,37.6,38.5,126.0,13.3,22.5,336.0,83.8,148.125,Hà Nội
2024-12-05 13:00:00,34.7,35.7,133.0,10.1,16.2,340.0,84.29,149.65625,Hà Nội
2024-12-05 14:00:00,33.2,34.2,131.0,9.6,13.1,336.0,84.69,150.1908,Hà Nội
2024-12-05 15:00:00,31.5,32.6,121.0,11.2,12.0,349.0,85.026665,150.41228,Hà Nội
2024-12-05 16:00:00,30.2,31.2,109.0,14.6,12.3,372.0,85.26666,150.57018,Hà Nội
2024-12-05 17:00:00,32.2,33.2,92.0,21.2,14.4,409.0,85.38333,150.64693,Hà Nội
2024-12-05 18:00:00,34.3,35.3,73.0,29.6,17.8,455.0,85.409996,150.66447,Hà Nội
2024-12-05 19:00:00,28.9,29.6,58.0,34.9,22.1,496.0,85.32666,150.60965,Hà Nội
2024-12-05 20:00:00,26.8,27.6,56.0,34.2,22.5,526.0,84.95999,150.36842,Hà Nội
2024-12-05 21:00:00,27.4,28.2,53.0,33.1,22.9,549.0,84.43666,150.02411,Hà Nội
2024-12-05 22:00:00,29.8,30.7,50.0,32.3,23.2,564.0,83.85333,148.29166,Hà Nội
2024-12-05 23:00:00,32.2,33.3,47.0,32.1,23.1,565.0,83.25667,146.42708,Hà Nội
2024-12-06 00:00:00,34.0,34.9,44.0,32.1,22.8,558.0,82.62334,144.44792,Hà Nội
2024-12-06 01:00:00,34.6,35.6,43.0,31.5,22.3,557.0,81.91334,142.22919,Hà Nội
2024-12-06 02:00:00,34.7,35.7,44.0,29.5,21.4,564.0,81.03333,139.47917,Hà Nội
2024-12-06 03:00:00,34.5,35.5,46.0,27.0,20.2,577.0,79.95333,136.10417,Hà Nội
2024-12-06 04:00:00,33.5,34.7,48.0,25.4,19.6,604.0,78.64333,132.0104,Hà Nội
2024-12-06 05:00:00,33.3,34.3,47.0,26.0,19.9,673.0,77.036674,126.98959,Hà Nội
2024-12-06 06:00:00,33.8,34.9,46.0,27.6,20.7,756.0,75.12,121.000015,Hà Nội
2024-12-06 07:00:00,39.3,40.4,37.0,32.1,23.5,781.0,72.799995,113.75001,Hà Nội
2024-12-06 08:00:00,28.4,29.7,47.0,27.1,24.4,691.0,70.89,107.78124,Hà Nội
2024-12-06 09:00:00,30.2,31.3,62.0,20.2,25.4,542.0,68.57667,100.55208,Hà Nội
2024-12-06 10:00:00,30.7,31.9,74.0,15.1,24.9,436.0,67.07666,96.48049,Hà Nội
2024-12-06 11:00:00,28.0,29.3,82.0,13.2,21.2,395.0,66.25667,94.29964,Hà Nội
2024-12-06 12:00:00,27.5,28.8,89.0,13.0,16.1,396.0,65.793335,93.067375,Hà Nội
2024-12-06 13:00:00,23.5,24.6,93.0,13.8,12.8,472.0,65.456665,92.17198,Hà Nội
2024-12-06 14:00:00,24.3,25.2,95.0,15.5,13.0,686.0,65.083336,91.179085,Hà Nội
2024-12-06 15:00:00,28.1,29.0,94.0,18.2,15.2,974.0,64.78667,90.390076,Hà Nội
2024-12-06 16:00:00,33.6,34.6,93.0,21.1,17.6,1181.0,64.67333,90.08865,Hà Nội
2024-12-06 17:00:00,42.8,43.8,92.0,24.8,20.1,1230.0,64.78667,90.39006,Hà Nội
2024-12-06 18:00:00,49.8,50.8,91.0,28.7,22.9,1197.0,65.13999,91.32978,Hà Nội
2024-12-06 19:00:00,52.7,53.4,68.0,32.5,29.8,1151.0,65.65666,92.70389,Hà Nội
2024-12-06 20:00:00,57.7,58.3,65.0,28.8,30.8,1110.0,66.45,94.81383,Hà Nội
2024-12-06 21:00:00,60.3,60.8,61.0,23.7,32.2,1055.0,67.48,97.553185,Hà Nội
2024-12-06 22:00:00,58.3,58.8,57.0,19.6,32.6,1003.0,68.57667,100.55207,Hà Nội
2024-12-06 23:00:00,54.8,55.3,52.0,17.7,31.3,959.0,69.526665,103.52082,Hà Nội
2024-12-07 00:00:00,51.1,51.5,46.0,16.9,29.0,918.0,70.28,105.87499,Hà Nội
2024-12-07 01:00:00,46.1,46.4,42.0,16.4,27.1,878.0,70.85,107.65625,Hà Nội
2024-12-07 02:00:00,41.0,41.2,40.0,15.9,25.9,824.0,71.23333,108.854164,Hà Nội
2024-12-07 03:00:00,37.5,37.6,38.0,15.6,25.0,772.0,71.44334,109.51041,Hà Nội
2024-12-07 04:00:00,35.4,35.5,37.0,15.9,24.4,766.0,71.543335,109.822914,Hà Nội
2024-12-07 05:00:00,33.8,33.9,34.0,17.1,24.1,857.0,71.60667,110.02081,Hà Nội
2024-12-07 06:00:00,32.8,32.9,31.0,18.9,24.0,995.0,71.62333,110.072914,Hà Nội
2024-12-07 07:00:00,48.9,49.4,29.0,21.8,26.5,1077.0,71.59,109.96874,Hà Nội
2024-12-07 08:00:00,45.6,46.0,30.0,20.6,25.8,1049.0,71.91,110.96876,Hà Nội
2024-12-07 09:00:00,41.2,41.4,31.0,19.0,25.0,966.0,72.48333,112.760414,Hà Nội
2024-12-07 10:00:00,36.2,36.4,34.0,17.5,24.4,890.0,72.85,113.90625,Hà Nội
2024-12-07 11:00:00,33.8,34.0,39.0,16.3,24.6,840.0,73.03333,114.47917,Hà Nội
2024-12-07 12:00:00,31.9,32.1,45.0,15.1,25.1,798.0,73.22667,115.083336,Hà Nội
2024-12-07 13:00:00,29.5,29.7,51.0,14.3,25.2,771.0,73.37333,115.541664,Hà Nội
2024-12-07 14:00:00,34.6,35.0,55.0,13.8,24.3,768.0,73.57333,116.166664,Hà Nội
2024-12-07 15:00:00,25.8,26.0,58.0,13.7,23.0,780.0,73.916664,117.239586,Hà Nội
2024-12-07 16:00:00,23.0,23.1,60.0,13.6,21.9,787.0,73.84,116.99999,Hà Nội
2024-12-07 17:00:00,23.0,23.2,59.0,13.8,21.5,784.0,73.486664,115.89583,Hà Nội
2024-12-07 18:00:00,28.3,28.6,56.0,14.0,21.3,776.0,72.82667,113.83333,Hà Nội
2024-12-07 19:00:00,17.2,17.3,52.0,13.0,21.4,758.0,72.11,111.59375,Hà Nội
2024-12-07 20:00:00,20.0,20.1,52.0,12.8,20.9,723.0,70.92667,107.89583,Hà Nội
2024-12-07 21:00:00,16.3,16.4,53.0,12.4,20.3,679.0,69.67,103.96874,Hà Nội
2024-12-07 22:00:00,14.2,14.2,53.0,11.9,19.5,635.0,68.20333,99.47694,Hà Nội
2024-12-07 23:00:00,14.5,14.5,53.0,11.1,18.6,595.0,66.73333,95.56738,Hà Nội
2024-12-08 00:00:00,16.8,16.9,53.0,10.1,17.5,556.0,65.39,91.99468,Hà Nội
2024-12-08 01:00:00,19.3,19.4,53.0,9.4,16.8,525.0,64.246666,88.9539,Hà Nội
2024-12-08 02:00:00,21.5,21.8,53.0,9.1,16.5,499.0,63.353333,86.57801,Hà Nội
2024-12-08 03:00:00,19.6,19.8,52.0,9.1,16.5,482.0,62.70333,84.84929,Hà Nội
2024-12-08 04:00:00,20.4,20.6,51.0,9.5,17.0,489.0,62.106663,83.262405,Hà Nội
2024-12-08 05:00:00,19.7,19.8,49.0,10.9,18.3,541.0,61.606667,81.93262,Hà Nội
2024-12-08 06:00:00,18.9,19.0,47.0,12.8,20.0,618.0,61.136665,80.682625,Hà Nội
2024-12-08 07:00:00,7.7,7.7,46.0,14.4,21.9,671.0,60.673332,79.450356,Hà Nội
2024-12-08 08:00:00,8.6,8.6,47.0,13.5,22.5,676.0,56.5,75.797874,Hà Nội
2024-12-08 09:00:00,10.1,10.2,50.0,12.3,23.3,657.0,50.333336,72.51773,Hà Nội
2024-12-08 10:00:00,11.7,11.8,53.0,11.3,24.0,639.0,45.15,69.760635,Hà Nội
2024-12-08 11:00:00,13.7,13.8,58.0,10.4,24.6,627.0,41.066666,67.58865,Hà Nội
2024-12-08 12:00:00,15.7,15.8,64.0,9.8,25.1,615.0,38.858337,65.80674,Hà Nội
2024-12-08 13:00:00,17.2,17.4,69.0,9.6,25.7,617.0,37.508335,64.370575,Hà Nội
2024-12-08 14:00:00,18.5,18.6,75.0,9.4,26.2,621.0,36.48334,63.28015,Hà Nội
2024-12-08 15:00:00,19.6,19.7,81.0,9.8,26.7,638.0,35.141674,61.852844,Hà Nội
2024-12-08 16:00:00,20.5,20.7,81.0,12.8,28.1,711.0,34.625008,61.3032,Hà Nội
2024-12-08 17:00:00,24.2,24.3,70.0,20.9,31.2,880.0,34.416676,61.08157,Hà Nội
2024-12-08 18:00:00,33.4,33.4,52.0,31.7,35.1,1104.0,34.516674,61.187954,Hà Nội
2024-12-08 19:00:00,39.3,39.5,48.0,28.1,35.1,1303.0,34.94167,61.64007,Hà Nội
2024-12-08 20:00:00,40.5,40.6,48.0,27.4,34.8,1453.0,36.783337,63.599293,Hà Nội
2024-12-08 21:00:00,41.0,41.1,48.0,26.3,34.4,1579.0,38.491665,65.416664,Hà Nội
2024-12-08 22:00:00,40.7,41.0,48.0,24.6,33.2,1672.0,41.1,67.606384,Hà Nội
2024-12-08 23:00:00,38.1,38.2,49.0,22.0,30.7,1720.0,45.516663,69.95567,Hà Nội
2024-12-09 00:00:00,34.7,34.8,51.0,18.8,27.5,1736.0,49.450005,72.047874,Hà Nội
2024-12-09 01:00:00,32.9,33.1,52.0,16.3,25.0,1754.0,52.433342,73.63476,Hà Nội
2024-12-09 02:00:00,31.9,32.0,52.0,14.7,23.8,1814.0,54.700005,74.84042,Hà Nội
2024-12-09 03:00:00,31.1,31.3,51.0,13.8,23.4,1876.0,56.433342,75.76241,Hà Nội
2024-12-09 04:00:00,31.2,31.3,48.0,14.2,23.7,1856.0,58.350006,76.78191,Hà Nội
2024-12-09 05:00:00,32.5,32.6,42.0,17.0,25.0,1685.0,60.030003,77.739365,Hà Nội
2024-12-09 06:00:00,35.5,35.6,35.0,21.1,27.0,1432.0,60.456665,78.874115,Hà Nội
2024-12-09 07:00:00,45.2,45.3,32.0,25.5,31.0,1220.0,61.010002,80.34575,Hà Nội
2024-12-09 08:00:00,44.9,45.2,33.0,25.3,33.4,1100.0,62.260002,83.67022,Hà Nội
2024-12-09 09:00:00,45.6,45.9,35.0,25.0,36.7,1022.0,63.47,86.8883,Hà Nội
2024-12-09 10:00:00,46.3,46.4,41.0,24.2,39.6,956.0,64.653336,90.03546,Hà Nội
2024-12-09 11:00:00,46.2,46.4,54.0,22.3,41.9,888.0,65.80666,93.10284,Hà Nội
2024-12-09 12:00:00,44.8,44.9,70.0,19.9,43.7,833.0,66.89,95.98405,Hà Nội
2024-12-09 13:00:00,45.6,45.8,83.0,18.7,44.7,799.0,67.86,98.563835,Hà Nội
2024-12-09 14:00:00,46.9,47.1,92.0,17.7,43.2,781.0,68.80667,101.27084,Hà Nội
2024-12-09 15:00:00,48.3,48.7,98.0,17.8,40.7,784.0,69.753334,104.22918,Hà Nội
2024-12-09 16:00:00,50.2,50.5,95.0,23.7,41.8,840.0,70.71,107.21876,Hà Nội
2024-12-09 17:00:00,58.7,58.9,74.0,41.4,50.3,1006.0,71.7,110.3125,Hà Nội
2024-12-09 18:00:00,82.9,83.4,44.0,64.8,62.3,1225.0,72.85,113.90625,Hà Nội
2024-12-09 19:00:00,83.4,83.8,29.0,61.8,54.9,1349.0,74.5,119.06249,Hà Nội
2024-12-09 20:00:00,82.4,82.9,26.0,62.1,54.9,1277.0,75.96999,123.65625,Hà Nội
2024-12-09 21:00:00,82.9,83.1,23.0,62.4,54.8,1111.0,77.36667,128.02084,Hà Nội
2024-12-09 22:00:00,88.0,88.2,20.0,62.4,54.5,1009.0,78.763336,132.38542,Hà Nội
2024-12-09 23:00:00,93.1,93.6,19.0,61.9,54.1,1054.0,80.340004,137.3125,Hà Nội
2024-12-10 00:00:00,93.1,93.6,19.0,61.0,53.5,1163.0,82.17334,143.04169,Hà Nội
2024-12-10 01:00:00,88.7,89.2,18.0,59.8,52.3,1252.0,84.12001,149.12502,Hà Nội
2024-12-10 02:00:00,86.8,87.1,17.0,57.9,49.7,1276.0,85.98,151.03947,Hà Nội
2024-12-10 03:00:00,87.1,87.3,15.0,55.6,46.6,1280.0,87.81,152.24342,Hà Nội
2024-12-10 04:00:00,89.4,90.1,14.0,53.9,45.2,1306.0,89.67667,153.4715,Hà Nội
2024-12-10 05:00:00,89.9,90.6,13.0,53.7,46.7,1396.0,91.61667,154.7478,Hà Nội
2024-12-10 06:00:00,93.8,94.5,12.0,54.1,49.9,1509.0,93.53001,156.00659,Hà Nội
2024-12-10 07:00:00,103.4,104.3,16.0,56.6,49.8,1565.0,95.473335,157.2851,Hà Nội
2024-12-10 08:00:00,96.9,97.8,26.0,52.4,50.3,1534.0,97.41334,158.5614,Hà Nội
2024-12-10 09:00:00,87.8,89.2,40.0,46.5,50.7,1446.0,99.14667,159.70175,Hà Nội
2024-12-10 10:00:00,81.0,82.4,57.0,40.4,49.0,1312.0,100.553345,160.6272,Hà Nội
2024-12-10 11:00:00,72.9,74.3,80.0,33.9,42.9,1097.0,101.71001,161.38815,Hà Nội
2024-12-10 12:00:00,55.1,56.3,106.0,27.4,34.6,836.0,102.600006,161.9737,Hà Nội
2024-12-10 13:00:00,48.7,49.7,124.0,23.4,29.4,648.0,102.943344,162.19957,Hà Nội
2024-12-10 14:00:00,49.9,50.9,130.0,23.3,30.1,584.0,103.04668,162.26755,Hà Nội
2024-12-10 15:00:00,49.5,50.3,128.0,25.8,33.8,593.0,103.146675,162.33333,Hà Nội
2024-12-10 16:00:00,51.1,51.8,120.0,29.6,36.9,640.0,103.186676,162.35965,Hà Nội
2024-12-10 17:00:00,63.3,64.0,104.0,35.8,38.4,736.0,103.21667,162.37938,Hà Nội
2024-12-10 18:00:00,75.0,75.7,82.0,43.3,39.2,870.0,103.369995,162.48026,Hà Nội
2024-12-10 19:00:00,58.4,58.7,61.0,44.9,39.2,970.0,103.106674,162.30702,Hà Nội
2024-12-10 20:00:00,53.2,53.6,55.0,44.3,37.6,1006.0,102.27333,161.75877,Hà Nội
2024-12-10 21:00:00,52.4,52.7,46.0,43.5,35.3,1008.0,101.3,161.11842,Hà Nội
2024-12-10 22:00:00,54.5,54.9,39.0,42.4,32.6,1001.0,100.28334,160.44957,Hà Nội
2024-12-10 23:00:00,55.8,56.2,34.0,41.1,29.3,984.0,99.16667,159.71492,Hà Nội
2024-12-11 00:00:00,55.2,55.8,30.0,39.5,25.7,957.0,97.92334,158.89694,Hà Nội
2024-12-11 01:00:00,52.7,53.3,28.0,37.3,22.4,945.0,96.66,158.0658,Hà Nội
2024-12-11 02:00:00,49.7,50.4,29.0,33.5,19.4,944.0,95.46001,157.27632,Hà Nội
2024-12-11 03:00:00,45.6,46.4,32.0,29.1,16.8,959.0,94.223335,156.46272,Hà Nội
2024-12-11 04:00:00,40.4,41.3,34.0,26.2,15.6,1027.0,92.84,155.55263,Hà Nội
2024-12-11 05:00:00,36.6,37.5,34.0,26.2,16.7,1233.0,91.20666,154.47806,Hà Nội
2024-12-11 06:00:00,34.9,35.9,33.0,27.7,19.3,1492.0,89.43,153.3092,Hà Nội
2024-12-11 07:00:00,41.1,41.8,26.0,34.0,22.8,1590.0,87.46667,152.01755,Hà Nội
2024-12-11 08:00:00,41.0,41.7,31.0,30.8,23.9,1367.0,85.39,150.6513,Hà Nội
2024-12-11 09:00:00,37.6,38.2,38.0,26.1,25.4,983.0,83.52667,147.27084,Hà Nội
2024-12-11 10:00:00,24.4,24.9,46.0,21.4,26.5,700.0,81.85333,142.04167,Hà Nội
2024-12-11 11:00:00,8.2,8.3,55.0,16.4,26.6,640.0,79.96667,136.14583,Hà Nội
2024-12-11 12:00:00,6.4,6.4,65.0,11.3,26.2,681.0,77.81,129.40625,Hà Nội
