datetime,pm25,pm10,o3,no2,so2,co,eu_aqi,aqi,city,temp,humidity,wind_speed,wind_dir,precip,pressure,cloud_cover,factories_2km,factories_5km,factories_10km,year,month,day,hour,day_of_week,is_weekend,day_of_year,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,aqi_category
2025-07-27 17:00:00,22.8,26.8,52.0,29.9,18.0,904.0,62.626667,84.64539,TP.HCM,26.35,89.5876,12.535549,248.96242,1.7,1004.72406,100.0,3,35,109,2025,7,27,17,6,1,208,Mưa,23.5,23.1,22.2,24.6,41.1,23.39999993642171,27.520833333333332,33.075000021192764,Trung bình
2025-07-27 18:00:00,23.7,28.4,40.0,35.2,20.0,1002.0,62.016663,83.02304,TP.HCM,26.1,90.37792,10.514218,231.95291,0.2,1005.02234,100.0,3,35,109,2025,7,27,18,6,1,208,Mưa,22.8,26.6,21.9,26.4,44.2,23.700000127156574,26.666666666666668,32.950000021192764,Trung bình
2025-07-27 19:00:00,27.2,33.5,32.0,41.2,23.4,1032.0,61.333332,81.205666,TP.HCM,26.0,92.56054,9.187056,235.37578,0.1,1005.2218,100.0,3,35,109,2025,7,27,19,6,1,208,Mưa,23.7,23.5,22.5,30.9,39.3,24.483333587646484,26.16250006357829,32.6152778201633,Trung bình
2025-07-27 20:00:00,30.0,36.1,25.0,43.4,24.8,943.0,60.93,80.13297,TP.HCM,25.85,91.725266,9.939196,215.41714,0.0,1005.91986,99.0,3,35,109,2025,7,27,20,6,1,208,Mưa,27.2,22.8,23.1,30.2,35.0,25.633333524068195,25.954166730244953,32.2402778201633,Trung bình
2025-07-27 21:00:00,31.2,37.6,15.0,46.3,26.6,786.0,60.763336,79.68972,TP.HCM,25.85,91.725266,9.807935,227.23119,0.0,1006.4192,100.0,3,35,109,2025,7,27,21,6,1,208,Mưa,30.0,23.7,26.6,26.4,34.2,26.400000254313152,25.829166730244953,31.911111142900253,Trung bình
2025-07-27 22:00:00,33.6,40.0,8.0,48.1,27.9,652.0,60.663334,79.42376,TP.HCM,25.7,92.5445,8.415842,228.46832,0.0,1006.9179,97.0,3,35,109,2025,7,27,22,6,1,208,Mưa,31.2,27.2,23.5,23.3,32.7,28.083333333333332,25.86666663487752,31.67916668785943,Trung bình
2025-07-27 23:00:00,35.4,42.0,5.0,47.8,28.2,576.0,60.693336,79.50355,TP.HCM,25.5,93.09027,7.145796,229.08571,0.0,1006.91693,87.0,3,35,109,2025,7,27,23,6,1,208,Mưa,33.6,30.0,22.8,22.2,30.3,30.18333371480306,26.079166730244953,31.559722264607746,Trung bình
2025-07-28 00:00:00,34.8,41.8,4.0,46.3,27.9,524.0,60.863335,79.95567,TP.HCM,25.4,92.52847,8.027678,227.72636,0.0,1006.8168,84.0,3,35,109,2025,7,28,0,0,0,209,Mưa,35.4,31.2,23.7,21.9,26.8,32.03333346048991,26.41250006357829,31.51527780956692,Trung bình
2025-07-28 01:00:00,33.4,40.7,3.0,44.8,27.3,481.0,61.129997,80.664894,TP.HCM,25.2,93.07535,7.6409945,223.09087,0.0,1005.917,72.0,3,35,109,2025,7,28,1,0,0,209,Mưa,34.8,33.6,27.2,22.5,24.2,33.06666692097982,26.795833428700764,31.49444447623359,Trung bình
2025-07-28 02:00:00,32.1,39.6,2.0,43.7,26.5,441.0,61.43667,81.4805,TP.HCM,25.05,93.91072,6.452441,202.98874,0.0,1005.517,29.0,3,35,109,2025,7,28,2,0,0,209,Mưa,33.4,35.4,30.0,23.1,22.9,33.416666666666664,27.179166714350384,31.44583336512248,Trung bình
2025-07-28 03:00:00,31.9,39.6,1.0,42.5,25.3,410.0,61.743336,82.2961,TP.HCM,25.0,94.191025,5.5829024,200.77234,0.0,1005.41675,74.0,3,35,109,2025,7,28,3,0,0,209,Mưa,32.1,34.8,31.2,26.6,22.9,33.53333314259847,27.554166714350384,31.36805558204651,Trung bình
2025-07-28 04:00:00,31.3,38.4,2.0,40.7,24.1,396.0,62.043335,83.09398,TP.HCM,25.0,94.191025,6.050785,210.37904,0.0,1005.61646,88.0,3,35,109,2025,7,28,4,0,0,209,Mưa,31.9,33.4,33.6,23.5,23.6,33.149999936421715,27.875,31.284722248713177,Trung bình
2025-07-28 05:00:00,31.2,38.1,4.0,38.2,22.9,409.0,62.3,83.776596,TP.HCM,25.0,94.474266,6.1437774,211.82741,0.0,1005.51666,90.0,3,35,109,2025,7,28,5,0,0,209,Mưa,31.3,32.1,35.4,22.8,24.6,32.44999980926514,28.150000015894573,31.21805559264289,Trung bình
2025-07-28 06:00:00,30.4,37.1,8.0,35.1,21.6,438.0,62.520004,84.36171,TP.HCM,25.1,94.19522,7.0199995,202.6199,0.0,1005.31726,98.0,3,35,109,2025,7,28,6,0,0,209,Mưa,31.2,31.9,34.8,23.7,26.4,31.71666653951009,28.316666682561237,31.147222254011368,Trung bình
2025-07-28 07:00:00,21.7,27.2,16.0,32.2,18.1,456.0,62.65333,84.71632,TP.HCM,26.4,88.52497,10.601679,220.17917,0.0,1006.02264,91.0,3,35,109,2025,7,28,7,0,0,209,Mưa,30.4,31.3,33.4,27.2,30.9,29.766666412353516,27.93333339691162,31.013888941870796,Trung bình
2025-07-28 08:00:00,17.8,21.5,25.0,27.5,17.0,451.0,62.34667,83.90071,TP.HCM,28.0,79.15759,14.174356,220.36446,0.9,1006.7288,93.0,3,35,109,2025,7,28,8,0,0,209,Mưa,21.7,31.2,32.1,30.0,30.2,27.383333206176758,27.416666666666668,30.87083337042067,Trung bình
2025-07-28 09:00:00,17.1,19.5,38.0,21.0,15.5,436.0,61.933334,82.80142,TP.HCM,28.3,81.35943,15.561413,221.24817,0.0,1007.2295,100.0,3,35,109,2025,7,28,9,0,0,209,Mưa,17.8,30.4,31.9,31.2,26.4,24.916666666666668,27.02916669845581,30.750000052981907,Trung bình
2025-07-28 10:00:00,14.4,16.4,53.0,15.4,14.0,418.0,61.623337,81.97695,TP.HCM,28.95,76.03835,15.782622,224.9999,0.1,1007.23224,99.0,3,35,109,2025,7,28,10,0,0,209,Mưa,17.1,21.7,31.3,33.6,23.3,22.10000006357829,26.658333381017048,30.615277820163303,Trung bình
2025-07-28 11:00:00,15.4,18.0,75.0,11.3,12.5,374.0,61.326668,81.18794,TP.HCM,29.25,74.061134,19.171478,235.71307,0.1,1006.63477,100.0,3,35,109,2025,7,28,11,0,0,209,Mưa,14.4,17.8,31.2,35.4,22.2,19.46666653951009,26.375,30.526388936572605,Trung bình
2025-07-28 12:00:00,15.2,19.1,99.0,8.3,11.0,327.0,61.100002,80.58511,TP.HCM,29.2,76.99196,18.440998,231.34016,0.2,1005.8355,99.0,3,35,109,2025,7,28,12,0,0,209,Mưa,15.4,17.1,30.4,34.8,21.9,16.9333332379659,26.09583334128062,30.444444484180874,Trung bình
2025-07-28 13:00:00,18.5,24.1,114.0,7.5,10.3,356.0,60.876663,79.991135,TP.HCM,29.55,77.50429,15.971386,230.02913,0.1,1005.03815,94.0,3,35,109,2025,7,28,13,0,0,209,Mưa,15.2,14.4,21.7,33.4,22.5,16.399999777475994,25.929166674613953,30.427777806917828,Trung bình
2025-07-28 14:00:00,17.9,22.0,114.0,9.9,10.8,531.0,60.743332,79.63653,TP.HCM,28.2,82.57018,15.496736,239.26459,0.9,1004.6327,96.0,3,35,109,2025,7,28,14,0,0,209,Mưa,18.5,15.4,17.8,32.1,23.1,16.416666507720947,25.712499976158142,30.42083336247338,Trung bình
2025-07-28 15:00:00,18.5,21.8,104.0,14.6,12.2,782.0,60.57,79.17553,TP.HCM,28.65,80.19879,14.879153,235.34862,0.1,1004.03546,98.0,3,35,109,2025,7,28,15,0,0,209,Mưa,17.9,15.2,17.1,31.9,26.6,16.649999777475994,25.37499996026357,30.42083336247338,Trung bình
2025-07-28 16:00:00,20.8,23.4,92.0,20.4,14.1,973.0,60.300003,78.45745,TP.HCM,28.0,81.322014,14.730336,218.55049,0.6,1003.63306,100.0,3,35,109,2025,7,28,16,0,0,209,Mưa,18.5,18.5,14.4,31.3,23.5,17.716666380564373,25.262499928474426,30.443055563502842,Trung bình
2025-07-28 17:00:00,21.7,23.9,77.0,27.9,16.7,1047.0,60.210003,78.218094,TP.HCM,27.75,84.76585,12.601285,224.42136,0.8,1003.8316,89.0,3,35,109,2025,7,28,17,0,0,209,Mưa,20.8,17.9,15.4,31.2,22.8,18.766666571299236,25.21666665871938,30.441666695806717,Trung bình
2025-07-28 18:00:00,25.1,27.0,60.0,36.6,19.9,1062.0,60.173336,78.120575,TP.HCM,27.3,87.80919,10.656547,232.54935,0.0,1003.8297,75.0,3,35,109,2025,7,28,18,0,0,209,Mưa,21.7,18.5,15.2,30.4,23.7,20.416666666666668,25.274999976158142,30.40138892332713,Trung bình
2025-07-28 19:00:00,25.1,27.0,49.0,38.9,22.0,1053.0,60.219997,78.24468,TP.HCM,26.85,89.35737,9.396275,233.56905,0.0,1004.4266,40.0,3,35,109,2025,7,28,19,0,0,209,Mưa,25.1,20.8,18.5,21.7,27.2,21.516666730244953,25.18749996026357,30.279166685210335,Trung bình
2025-07-28 20:00:00,27.2,29.5,39.0,40.6,23.2,1032.0,60.149998,78.05851,TP.HCM,26.8,90.96565,10.718693,220.91429,0.0,1004.72595,100.0,3,35,109,2025,7,28,20,0,0,209,Mưa,25.1,21.7,17.9,17.8,30.0,23.066666920979817,25.070833325386047,30.12222225136227,Trung bình
2025-07-28 21:00:00,28.5,31.4,26.0,42.8,24.8,987.0,60.056667,77.81027,TP.HCM,26.7,90.68859,10.075177,228.62158,0.1,1005.4246,100.0,3,35,109,2025,7,28,21,0,0,209,Mưa,27.2,25.1,18.5,17.1,31.2,24.733333587646484,24.958333293596905,29.92361115084754,Trung bình
2025-07-28 22:00:00,28.7,31.5,16.0,44.0,25.7,922.0,59.833336,77.57093,TP.HCM,26.55,91.22121,8.043805,220.46214,0.2,1005.92334,100.0,3,35,109,2025,7,28,22,0,0,209,Mưa,28.5,25.1,20.8,14.4,33.6,26.0500005086263,24.75416672229767,29.643055584695603,Trung bình
2025-07-28 23:00:00,27.6,30.5,12.0,43.2,25.2,823.0,59.01667,77.13653,TP.HCM,26.35,92.30365,9.044888,211.15924,0.2,1006.0223,100.0,3,35,109,2025,7,28,23,0,0,209,Mưa,28.7,27.2,21.7,15.4,35.4,27.033333778381348,24.429166674613953,29.281944500075447,Trung bình
2025-07-29 00:00:00,25.7,28.8,10.0,41.4,24.0,704.0,57.716667,76.44504,TP.HCM,26.25,92.57386,9.059205,220.97165,0.0,1005.72205,100.0,3,35,109,2025,7,29,0,1,0,210,Mưa,27.6,28.5,25.1,15.2,34.8,27.133333841959637,24.050000071525574,28.87916672229767,Trung bình
2025-07-29 01:00:00,24.9,28.1,9.0,39.8,22.9,605.0,56.200005,75.6383,TP.HCM,26.2,92.571175,8.942214,220.10085,0.0,1005.4225,70.0,3,35,109,2025,7,29,1,1,0,210,Mưa,25.7,28.7,25.1,18.5,33.4,27.100000381469727,23.695833325386047,28.479166706403095,Trung bình
2025-07-29 02:00:00,24.4,28.1,7.0,39.5,22.1,541.0,54.783348,74.88476,TP.HCM,26.0,93.393456,8.43699,213.6901,0.0,1005.2218,36.0,3,35,109,2025,7,29,2,1,0,210,Mưa,24.9,27.6,27.2,17.9,32.1,26.633333524068195,23.37500003973643,28.170833388964336,Trung bình
2025-07-29 03:00:00,24.6,28.5,6.0,39.4,21.4,498.0,53.500008,74.20213,TP.HCM,25.9,93.38872,8.856658,217.56866,0.0,1004.92163,56.0,3,35,109,2025,7,29,3,1,0,210,Mưa,24.4,25.7,28.5,18.5,31.9,25.983333587646484,23.070833404858906,28.00000003973643,Trung bình
2025-07-29 04:00:00,25.0,29.0,7.0,38.1,21.0,476.0,52.283333,73.55496,TP.HCM,25.9,93.11015,8.161764,221.42357,0.0,1005.12134,79.0,3,35,109,2025,7,29,4,1,0,210,Mưa,24.6,24.9,28.7,20.8,31.3,25.366666793823242,22.808333436648052,27.927777806917828,Trung bình
2025-07-29 05:00:00,25.8,29.8,10.0,34.7,21.3,484.0,51.233337,72.99645,TP.HCM,25.85,93.38632,8.415842,221.53168,0.0,1005.32074,41.0,3,35,109,2025,7,29,5,1,0,210,Mưa,25.0,24.4,27.6,21.7,31.2,25.06666660308838,22.583333373069763,27.9194444682863,Trung bình
2025-07-29 06:00:00,27.4,31.4,14.0,30.1,21.8,514.0,50.333344,72.51774,TP.HCM,25.85,93.38632,8.748075,216.6342,0.0,1005.32074,29.0,3,35,109,2025,7,29,6,1,0,210,Mưa,25.8,24.6,25.7,25.1,30.4,25.349999745686848,22.458333373069763,27.950000007947285,Trung bình
2025-07-29 07:00:00,23.9,27.9,23.0,28.4,20.2,533.0,49.833344,72.25178,TP.HCM,26.7,91.77527,6.804381,217.47626,0.0,1005.6244,6.0,3,35,109,2025,7,29,7,1,0,210,Mưa,27.4,25.0,24.9,25.1,21.7,25.183333079020183,22.549999992052715,27.54027775923411,Trung bình
2025-07-29 08:00:00,22.8,27.1,38.0,24.7,18.8,529.0,50.200012,72.446815,TP.HCM,28.65,86.37908,7.989242,202.52061,0.0,1006.3323,13.0,3,35,109,2025,7,29,8,1,0,210,Mưa,23.9,25.8,24.4,27.2,17.8,24.916666348775227,22.758333325386047,27.26527776983049,Trung bình
2025-07-29 09:00:00,21.5,27.1,58.0,19.5,16.9,516.0,51.033333,72.89007,TP.HCM,29.95,80.36829,13.369771,223.36346,0.2,1006.3383,25.0,3,35,109,2025,7,29,9,1,0,210,Mưa,22.8,27.4,24.6,28.5,17.1,24.399999618530273,22.94166664282481,27.013888902134365,Trung bình
2025-07-29 10:00:00,21.7,28.2,77.0,15.0,15.0,502.0,51.766663,73.280136,TP.HCM,28.05,82.55257,11.334285,223.06943,5.0,1006.5292,95.0,3,35,109,2025,7,29,10,1,0,210,Mưa,21.5,23.9,25.0,28.7,14.4,23.849999745686848,23.24583335717519,26.861111124356587,Trung bình
2025-07-29 11:00:00,19.9,26.2,94.0,11.5,12.9,489.0,52.983337,73.92731,TP.HCM,28.65,81.88901,7.7879906,213.6901,0.0,1006.0327,66.0,3,35,109,2025,7,29,11,1,0,210,Mưa,21.7,22.8,25.8,27.6,15.4,22.866666475931805,23.43333335717519,26.70833334657881,Trung bình
2025-07-29 12:00:00,17.8,23.1,109.0,8.6,10.8,476.0,53.73333,74.32624,TP.HCM,28.95,78.58136,20.562586,240.06857,4.8,1005.934,89.0,3,35,109,2025,7,29,12,1,0,210,Mưa,19.9,21.5,27.4,25.7,15.2,21.266666412353516,23.541666666666668,26.525000002649094,Trung bình
2025-07-29 13:00:00,20.2,25.1,116.0,7.9,9.9,466.0,54.166656,74.55673,TP.HCM,30.2,73.77612,14.045767,239.16223,0.2,1004.5417,100.0,3,35,109,2025,7,29,13,1,0,210,Mưa,17.8,21.7,23.9,24.9,18.5,20.64999993642171,23.612500031789143,26.35555554760827,Trung bình
2025-07-29 14:00:00,21.1,26.2,111.0,10.0,10.7,446.0,54.450005,74.70745,TP.HCM,30.25,71.82858,16.560978,232.50728,0.1,1003.9427,93.0,3,35,109,2025,7,29,14,1,0,210,Mưa,20.2,19.9,22.8,24.4,17.9,20.366666793823242,23.74583339691162,26.215277764532303,Trung bình
2025-07-29 15:00:00,18.1,20.5,99.0,14.3,12.7,429.0,54.98333,74.991135,TP.HCM,30.45,72.078545,12.124306,220.78572,0.8,1002.945,92.0,3,35,109,2025,7,29,15,1,0,210,Mưa,21.1,17.8,21.5,24.6,18.5,19.800000190734863,23.729166746139526,25.98333333598243,Trung bình
2025-07-29 16:00:00,19.8,22.0,86.0,19.8,14.9,454.0,54.91665,74.955666,TP.HCM,29.55,75.45212,11.966954,223.7812,0.1,1002.941,82.0,3,35,109,2025,7,29,16,1,0,210,Mưa,18.1,20.2,21.7,25.0,20.8,19.483333269755047,23.68750007947286,25.744444436497158,Trung bình
2025-07-29 17:00:00,22.5,24.7,73.0,27.6,17.2,569.0,54.749992,74.86702,TP.HCM,29.15,78.375465,12.708815,217.51918,0.2,1003.3385,96.0,3,35,109,2025,7,29,17,1,0,210,Mưa,19.8,21.1,19.9,25.8,21.7,19.916666666666668,23.720833381017048,25.486111124356587,Trung bình
2025-07-29 18:00:00,26.4,27.9,59.0,36.6,19.8,727.0,54.883324,74.93794,TP.HCM,28.8,79.030975,11.328566,224.35634,0.1,1003.8363,87.0,3,35,109,2025,7,29,18,1,0,210,Mưa,22.5,18.1,17.8,27.4,25.1,21.35000006357829,23.775000015894573,25.238888886239792,Trung bình
2025-07-29 19:00:00,27.6,30.4,57.0,36.5,20.7,825.0,55.100006,75.05319,TP.HCM,28.05,81.81606,11.272657,231.48305,0.0,1004.93134,87.0,3,35,109,2025,7,29,19,1,0,210,Mưa,26.4,19.8,20.2,23.9,25.1,22.583333333333332,23.879166682561237,25.076388902134365,Trung bình
2025-07-29 20:00:00,28.8,31.5,48.0,38.2,22.1,810.0,55.516663,75.27482,TP.HCM,28.1,78.93415,12.124306,229.21426,0.0,1005.43097,98.0,3,35,109,2025,7,29,20,1,0,210,Mưa,27.6,22.5,21.1,22.8,27.2,23.866666475931805,23.945833285649616,24.990277780426872,Trung bình
2025-07-29 21:00:00,30.6,33.8,35.0,40.5,23.9,734.0,55.783325,75.41666,TP.HCM,28.0,80.35373,11.5887,226.88817,0.0,1006.1297,97.0,3,35,109,2025,7,29,21,1,0,210,Mưa,28.8,26.4,18.1,21.5,28.5,25.949999809265137,24.03333330154419,24.94027777512868,Trung bình
2025-07-29 22:00:00,31.9,34.9,24.0,41.9,25.1,655.0,56.133324,75.60283,TP.HCM,27.6,82.25275,10.601679,229.82083,0.0,1006.82684,95.0,3,35,109,2025,7,29,22,1,0,210,Mưa,30.6,27.6,19.8,21.7,28.7,27.96666653951009,24.166666587193806,24.929166648123,Trung bình
2025-07-29 23:00:00,31.4,34.5,18.0,41.9,25.2,585.0,56.666664,75.88652,TP.HCM,27.4,83.2212,10.055864,225.72514,0.0,1007.525,98.0,3,35,109,2025,7,29,23,1,0,210,Mưa,31.9,28.8,22.5,19.9,27.6,29.449999809265137,24.324999888737995,24.944444431198967,Trung bình
2025-07-30 00:00:00,29.6,32.6,15.0,41.1,24.7,512.0,57.299995,76.223404,TP.HCM,27.15,84.70327,10.075177,221.37842,0.0,1007.0244,99.0,3,35,109,2025,7,30,0,2,0,211,Mưa,31.4,30.6,26.4,17.8,25.7,29.983333269755047,24.487499872843426,24.98333333598243,Trung bình
2025-07-30 01:00:00,27.8,30.7,14.0,39.7,23.8,452.0,57.950005,76.56915,TP.HCM,26.85,86.20919,9.82114,221.2846,0.0,1006.82336,100.0,3,35,109,2025,7,30,1,2,0,211,Mưa,29.6,31.9,27.6,20.2,24.9,30.016666412353516,24.608333190282185,25.033333314789665,Trung bình
2025-07-30 02:00:00,25.8,28.8,15.0,37.7,22.4,407.0,58.433327,76.82624,TP.HCM,26.6,87.48718,8.913181,226.63654,0.0,1006.62244,100.0,3,35,109,2025,7,30,2,2,0,211,Mưa,27.8,31.4,28.8,21.1,24.4,29.516666412353516,24.666666507720947,25.073611087269253,Trung bình
2025-07-30 03:00:00,24.0,26.8,17.0,35.1,20.6,375.0,58.666656,76.95035,TP.HCM,26.4,88.790474,9.220499,231.34016,0.1,1006.42206,100.0,3,35,109,2025,7,30,3,2,0,211,Mưa,25.8,29.6,30.6,18.1,24.6,28.416666348775227,24.641666491826374,25.088888870345222,Trung bình
2025-07-30 04:00:00,22.1,24.6,19.0,32.6,19.6,373.0,58.56665,76.897156,TP.HCM,26.2,90.384766,8.936778,235.66972,0.0,1006.2214,100.0,3,35,109,2025,7,30,4,2,0,211,Mưa,24.0,27.8,31.9,19.8,25.0,26.78333314259847,24.520833174387615,25.068055537011887,Trung bình
2025-07-30 05:00:00,20.2,22.5,19.0,30.5,20.2,428.0,58.08332,76.64006,TP.HCM,26.2,90.92709,10.799999,233.13002,0.0,1006.0217,100.0,3,35,109,2025,7,30,5,2,0,211,Mưa,22.1,25.8,31.4,22.5,25.8,24.916666666666668,24.28749990463257,25.006944431198967,Trung bình
2025-07-30 06:00:00,20.0,22.2,18.0,28.5,21.5,512.0,57.149994,76.14361,TP.HCM,26.15,92.017456,8.936778,235.66972,0.0,1006.4208,100.0,3,35,109,2025,7,30,6,2,0,211,Mưa,20.2,24.0,29.6,26.4,27.4,23.31666660308838,23.979166587193806,24.91805554760827,Trung bình
2025-07-30 07:00:00,21.9,24.3,23.0,26.0,21.9,560.0,55.916656,75.48759,TP.HCM,27.2,88.58897,11.53265,235.81383,0.0,1007.0248,100.0,3,35,109,2025,7,30,7,2,0,211,Mưa,20.0,22.1,27.8,27.6,23.9,22.333333333333332,23.895833253860474,24.79305554760827,Trung bình
2025-07-30 08:00:00,22.1,25.4,37.0,22.4,20.6,537.0,55.583336,75.31029,TP.HCM,27.9,86.30866,10.587918,215.3113,0.0,1008.02655,100.0,3,35,109,2025,7,30,8,2,0,211,Mưa,21.9,20.2,25.8,28.8,22.8,21.71666685740153,23.86666663487752,24.680555542310078,Trung bình
2025-07-30 09:00:00,20.6,24.5,57.0,18.4,18.4,477.0,55.466667,75.24823,TP.HCM,29.1,82.675285,11.304229,232.76509,0.0,1007.6327,99.0,3,35,109,2025,7,30,9,2,0,211,Mưa,22.1,20.0,24.0,30.6,21.5,21.150000254313152,23.829166650772095,24.599999997350906,Trung bình
2025-07-30 10:00:00,20.5,24.3,74.0,14.8,16.1,418.0,55.316658,75.168434,TP.HCM,30.2,77.59894,14.913952,240.34099,0.0,1007.3379,100.0,3,35,109,2025,7,30,10,2,0,211,Mưa,20.6,21.9,22.1,31.9,21.7,20.883333524068195,23.779166618982952,24.561111119058396,Trung bình
2025-07-30 11:00:00,20.1,23.0,89.0,11.7,13.5,365.0,55.11666,75.06206,TP.HCM,31.3,70.740425,16.42247,243.9967,0.0,1007.04333,100.0,3,35,109,2025,7,30,11,2,0,211,Mưa,20.5,22.1,20.2,31.4,19.9,20.866666793823242,23.787499984105427,24.53194444709354,Trung bình
2025-07-30 12:00:00,19.2,21.6,102.0,9.0,10.9,313.0,55.149994,75.07979,TP.HCM,32.1,64.25825,16.394829,250.76923,0.0,1006.3478,98.0,3,35,109,2025,7,30,12,2,0,211,Mưa,20.1,20.6,20.0,29.6,17.8,20.733333587646484,23.845833381017048,24.494444462988113,Trung bình
2025-07-30 13:00:00,17.9,20.0,108.0,8.1,9.4,286.0,55.38333,75.203896,TP.HCM,31.85,66.15605,15.14783,249.8423,0.0,1005.2482,98.0,3,35,109,2025,7,30,13,2,0,211,Mưa,19.2,20.5,21.9,27.8,20.2,20.066666920979817,23.75,24.430555568801033,Trung bình
2025-07-30 14:00:00,19.3,21.1,105.0,9.1,9.7,284.0,55.000008,75.0,TP.HCM,31.7,67.32144,16.048288,246.88576,0.1,1004.1488,98.0,3,35,109,2025,7,30,14,2,0,211,Mưa,17.9,20.1,22.1,25.8,21.1,19.60000006357829,23.674999952316284,24.37777777512868,Trung bình
2025-07-30 15:00:00,20.8,21.8,96.0,11.8,11.1,306.0,54.700005,74.84042,TP.HCM,31.75,66.53227,16.276815,237.18863,0.0,1003.64984,98.0,3,35,109,2025,7,30,15,2,0,211,Mưa,19.3,19.2,20.6,24.0,18.1,19.633333206176758,23.78749990463257,24.297222203678555,Trung bình
2025-07-30 16:00:00,18.7,19.7,84.0,17.0,13.2,377.0,55.15,75.07979,TP.HCM,31.1,65.80647,17.194475,239.13918,0.0,1003.4472,99.0,3,35,109,2025,7,30,16,2,0,211,Mưa,20.8,17.9,20.5,22.1,19.8,19.333333333333332,23.74166663487752,24.23055554760827,Trung bình
2025-07-30 17:00:00,19.5,20.8,70.0,26.5,16.1,549.0,54.966675,74.98228,TP.HCM,30.0,72.86687,11.988594,228.65231,0.0,1003.8417,98.0,3,35,109,2025,7,30,17,2,0,211,Mưa,18.7,19.3,20.1,20.2,22.5,19.233333269755047,23.61666663487752,24.18472222487132,Trung bình
2025-07-30 18:00:00,23.1,24.4,54.0,38.5,19.6,768.0,54.466675,74.71632,TP.HCM,29.25,78.389595,10.97262,228.99101,0.0,1004.3379,67.0,3,35,109,2025,7,30,18,2,0,211,Mưa,19.5,20.8,19.2,20.0,26.4,19.883333206176758,23.479166666666668,24.176388886239792,Trung bình
2025-07-30 19:00:00,47.4,52.0,40.0,59.4,30.1,904.0,53.916664,74.42375,TP.HCM,28.6,78.06339,10.717182,240.85202,0.0,1005.2334,87.0,3,35,109,2025,7,30,19,2,0,211,Mưa,23.1,18.7,17.9,21.9,27.6,24.800000190734863,24.304166714350384,24.45694445239173,Trung bình
2025-07-30 20:00:00,52.2,57.7,33.0,60.7,32.1,884.0,57.216675,76.179085,TP.HCM,28.1,80.84938,10.094454,230.06367,0.0,1005.7306,49.0,3,35,109,2025,7,30,20,2,0,211,Mưa,47.4,19.5,19.3,22.1,28.8,30.283333778381348,25.27916677792867,24.765277796321445,Trung bình
2025-07-30 21:00:00,52.5,58.9,23.0,62.1,34.6,780.0,60.223335,78.253555,TP.HCM,28.0,79.873405,11.1090765,229.60017,0.0,1006.22955,54.0,3,35,109,2025,7,30,21,2,0,211,Mưa,52.2,23.1,20.8,20.6,30.6,35.566667238871254,26.1916667620341,25.061111119058396,Trung bình
2025-07-30 22:00:00,49.5,56.2,16.0,60.7,35.2,671.0,60.953335,80.19503,TP.HCM,27.6,80.30139,10.404249,232.73352,0.0,1006.7269,100.0,3,35,109,2025,7,30,22,2,0,211,Mưa,52.5,47.4,18.7,20.5,31.9,40.70000044504801,26.925000111262005,25.281944473584492,Trung bình
2025-07-30 23:00:00,42.4,49.0,14.0,53.5,31.9,573.0,61.54,81.755325,TP.HCM,27.3,80.746895,11.196232,233.49846,0.0,1006.6259,100.0,3,35,109,2025,7,30,23,2,0,211,Mưa,49.5,52.2,19.5,20.1,31.4,44.51666736602783,27.383333524068195,25.379166695806717,Trung bình
2025-07-31 00:00:00,34.3,40.6,15.0,43.5,26.7,470.0,61.906666,82.7305,TP.HCM,27.0,81.68739,10.685391,237.38077,0.0,1006.6243,100.0,3,35,109,2025,7,31,0,3,0,212,Mưa,42.4,52.5,23.1,19.2,29.6,46.38333384195963,27.579166809717815,25.37222225136227,Trung bình
2025-07-31 01:00:00,28.9,34.8,15.0,36.3,22.7,394.0,62.063335,83.14717,TP.HCM,26.7,83.39211,10.158444,240.25522,0.0,1006.4233,100.0,3,35,109,2025,7,31,1,3,0,212,Mưa,34.3,49.5,47.4,17.9,27.8,43.30000019073486,27.62500015894572,25.30972222487132,Trung bình
2025-07-31 02:00:00,26.7,32.2,13.0,35.1,21.1,358.0,62.1,83.24468,TP.HCM,26.45,85.39731,9.290511,234.46223,0.0,1006.22235,100.0,3,35,109,2025,7,31,2,3,0,212,Mưa,28.9,42.4,52.2,19.3,25.8,39.05000019073486,27.662500222524006,25.23472225666046,Trung bình
2025-07-31 03:00:00,26.6,32.0,10.0,36.7,20.8,349.0,62.130005,83.32448,TP.HCM,26.3,87.461006,8.65873,226.68465,0.0,1006.32153,95.0,3,35,109,2025,7,31,3,3,0,212,Mưa,26.7,34.3,52.5,20.8,24.0,34.733333587646484,27.77083357175191,25.161111156145733,Trung bình
2025-07-31 04:00:00,26.8,31.9,10.0,36.9,20.7,361.0,62.216667,83.55496,TP.HCM,26.15,89.03747,8.320986,218.85338,0.0,1006.3209,26.0,3,35,109,2025,7,31,4,3,0,212,Mưa,26.6,28.9,49.5,18.7,22.1,30.950000127156574,27.96666685740153,25.098611156145733,Trung bình
